2026-08-04 23:14:32 - DEBUG - _process_attr: Adding <MDAnalysis.core.topologyattrs.Atomnames object at 0x7abccf4fb370> to topology - 2204356 - universe.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 115: -54.88720487693437 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 116: -57.54942919824413 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 117: -59.983917692564944 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 118: 7.656354900457833 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 119: 0.6867192777137611 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 120: -78.81674821064645 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 121: -130.8586054860158 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 122: -125.80852286834829 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 123: -131.56337398305428 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 124: 158.47528884638797 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 125: 174.59903263945478 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 126: -171.89720872524492 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 127: -125.69427345775847 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 128: -134.72880839729947 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 129: -134.5788102243502 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 130: -105.67394380590612 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 131: -133.87258012165665 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 132: -137.47035013467266 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 133: -58.859133417899486 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 134: -25.39502080163408 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 135: -46.039204859386125 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 136: -35.851576575842934 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 137: -43.81128924232622 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 138: -38.04396235596633 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 139: -66.2745351772431 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 140: -94.09661072667932 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 141: -51.53641933320387 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:33 - DEBUG - Peptide: Processing molecule 1 in frame 142: -22.340449822766764 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
